pmcid	extension	filename
PMC2928782	r	1752-0509-4-106-S1.R
PMC2935427	tex	supp_btq387_suppl_material_18062010.tex
PMC10416774	r	peerj-11-15729-s003.r
PMC10416774	r	peerj-11-15729-s004.r
PMC10416774	r	peerj-11-15729-s005.r
PMC10416774	r	peerj-11-15729-s006.r
PMC2938205	ps	supp_gkq596_SupplFig1.ps
PMC2938205	ps	supp_gkq596_SupplFig2.ps
PMC2938205	ps	supp_gkq596_SupplFig3.ps
PMC2939573	py	1471-2148-10-257-S5.PY
PMC2943592	ps	supp_gkq363_Supplementary_Figure_S1.ps
PMC2943592	ps	supp_gkq363_Supplementary_Figure_S2.ps
PMC10443881	rmd	pone.0273269.s010.Rmd
PMC2952846	ps	supp_gkq364_Fig_S1.ps
PMC2952846	ps	supp_gkq364_Fig_S4.ps
PMC2957400	tab	1471-2105-11-482-S1.TAB
PMC2957400	tab	1471-2105-11-482-S3.TAB
PMC2957400	tab	1471-2105-11-482-S4.TAB
PMC10107868	svg	JEB-36-461-s001.svg
PMC2959030	ps	1471-2288-10-89-S1.PS
PMC2959030	ps	1471-2288-10-89-S2.PS
PMC2959030	ps	1471-2288-10-89-S3.PS
PMC9680880	py	peerj-cs-08-1148-s001.py
PMC9680880	r	peerj-cs-08-1148-s002.r
PMC10272303	mod	PSP4-12-821-s007.mod
PMC10280234	py	peerj-cs-09-1196-s006.py
PMC10280234	py	peerj-cs-09-1196-s007.py
PMC10280640	pt	peerj-cs-09-1384-s001.pt
PMC2964700	nb	1532-429X-12-57-S1.NB
PMC10387231	sh	peerj-11-15697-s004.sh
PMC2967563	m	1471-2105-11-511-S1.M
PMC10400661	r	41598_2023_39575_MOESM1_ESM.r
PMC10445086	r	EVA-16-1496-s001.R
PMC10482954	ps	41467_2023_41237_MOESM3_ESM.ps
PMC10485093	rmd	11120_2023_1033_MOESM1_ESM.rmd
PMC10513304	ipynb	pone.0286362.s001.ipynb
PMC2978158	mat	1752-0509-4-140-S5.MAT
PMC2982150	tex	supp_btq533_supplement.tex
PMC2982691	mat	1752-0509-4-S2-S4-S1.mat
PMC2982691	mat	1752-0509-4-S2-S4-S2.mat
PMC2982691	mat	1752-0509-4-S2-S4-S3.mat
PMC10573390	r	peerj-11-16195-s005.r
PMC2990274	r	Jbiomeddiscovcollab-05-e02-s002.R
PMC2995076	ps	supp_gkq660_SupFig1.ps
PMC2995076	ps	supp_gkq660_SupFig2.ps
PMC2995076	ps	supp_gkq660_SupFig3.ps
PMC2995076	ps	supp_gkq660_SupFig4.ps
PMC2995076	ps	supp_gkq660_SupFig5.ps
PMC2996936	py	1471-2164-11-408-S2.PY
PMC2996936	py	1471-2164-11-408-S3.PY
PMC2996936	py	1471-2164-11-408-S4.PY
PMC2996936	py	1471-2164-11-408-S5.PY
PMC10653493	r	pone.0293806.s005.R
PMC10654083	svg	msystems.00388-23-s0003.svg
PMC10654083	svg	msystems.00388-23-s0004.svg
PMC2998519	java	1756-0500-3-312-S1.JAVA
PMC2998528	r	1471-2105-11-553-S14.R
PMC10599579	r	pone.0291956.s002.R
PMC3002901	r	1752-0509-4-159-S4.R
PMC10620158	ipynb	41598_2023_45424_MOESM2_ESM.ipynb
PMC10620158	ipynb	41598_2023_45424_MOESM3_ESM.ipynb
PMC10621595	r	peerj-11-16316-s003.r
PMC10625986	svg	41598_2023_46304_MOESM1_ESM.svg
PMC3008706	mat	1471-2105-11-580-S5.MAT
PMC3008706	mat	1471-2105-11-580-S6.MAT
PMC3008706	mat	1471-2105-11-580-S7.MAT
PMC10637690	kml	pone.0288750.s001.kml
PMC10637690	kml	pone.0288750.s004.kml
PMC3009843	ps	supp_awq349_Supplementary_Fig_2.ps
PMC3009843	ps	supp_awq349_Supplementary_Fig_3.ps
PMC3009958	pl	1751-0473-5-10-S3.PL
PMC3012675	r	1471-2105-11-578-S4.R
PMC3012679	kml	pone.0015323.s001.kml
PMC10653464	mat	pone.0294161.s002.mat
PMC10653464	mat	pone.0294161.s003.mat
PMC10653464	mat	pone.0294161.s004.mat
PMC10684856	svg	41598_2023_47408_MOESM1_ESM.svg
PMC10684856	svg	41598_2023_47408_MOESM2_ESM.svg
PMC3017102	ps	pcbi.1001049.s002.ps
PMC3017102	ps	pcbi.1001049.s006.ps
PMC3017102	ps	pcbi.1001049.s007.ps
PMC3017102	ps	pcbi.1001049.s008.ps
PMC3017607	m	supp_gkq761_NARsupp1.m
PMC3017607	m	supp_gkq761_NARsupp2.m
PMC10701958	bib	12889_2023_17185_MOESM1_ESM.bib
PMC3017786	r	1471-2229-10-160-S21.R
PMC10703017	py	peerj-cs-09-1663-s001.py
PMC10703074	py	peerj-cs-09-1673-s001.py
PMC10721172	do	pone.0295809.s002.do
PMC3023696	svg	1471-2105-12-3-S4.SVG
PMC10725481	r	41598_2023_50009_MOESM2_ESM.r
PMC3024275	nb	1754-1611-4-16-S2.NB
PMC3025581	ps	supp_gkq797_Totaro_et_al_suppl_Fig_1.ps
PMC3025581	ps	supp_gkq797_Totaro_et_al_suppl_Fig_2.ps
PMC3025581	ps	supp_gkq797_Totaro_et_al_suppl_Fig_3.ps
PMC3026046	ps	pone.0016047.s010.ps
PMC10739798	r	41598_2023_50022_MOESM1_ESM.r
PMC10773750	py	peerj-cs-09-1666-s001.py
PMC10773774	py	peerj-cs-09-1698-s002.py
PMC10773774	py	peerj-cs-09-1698-s003.py
PMC3035446	ps	supp_gkq805_nar-01085-w-2010-File009.ps
PMC3035446	ps	supp_gkq805_nar-01085-w-2010-File010.ps
PMC3035446	ps	supp_gkq805_nar-01085-w-2010-File011.ps
PMC3035446	ps	supp_gkq805_nar-01085-w-2010-File012.ps
PMC3035446	ps	supp_gkq805_nar-01085-w-2010-File013.ps
PMC10782945	m	peerj-12-16715-s001.m
PMC10783720	tex	pone.0291373.s020.tex
PMC10786271	r	pnas.2304135120.sd04.r
PMC3037854	pl	1471-2105-12-30-S3.PL
PMC3037854	svg	1471-2105-12-30-S4.SVG
PMC3037904	cls	1471-2164-12-66-S6.CLS
PMC10790369	svg	bdj-12-e114515-s001.svg
PMC3039592	py	1471-2148-11-32-S11.PY
PMC3040839	r	1471-2164-12-43-S1.R
PMC3040839	r	1471-2164-12-43-S3.R
PMC10801950	ipynb	13075_2023_3234_MOESM10_ESM.ipynb
PMC3041657	r	1471-2105-12-35-S3.R
PMC3041745	pl	1471-2164-12-73-S7.PL
PMC3041826	kml	pone.0017025.s006.kml
PMC3041826	kml	pone.0017025.s007.kml
PMC3041826	kml	pone.0017025.s008.kml
PMC3042182	tex	supp_btq717_SuppDataRevised_Bioinformatics.tex
PMC3042945	pl	1471-2164-12-99-S7.PL
PMC3042945	pl	1471-2164-12-99-S8.PL
PMC10810539	m	pone.0270779.s002.m
PMC10810539	m	pone.0270779.s003.m
PMC10810539	m	pone.0270779.s004.m
PMC10810539	m	pone.0270779.s005.m
PMC10810539	m	pone.0270779.s006.m
PMC10810539	m	pone.0270779.s007.m
PMC10810539	m	pone.0270779.s008.m
PMC10810539	m	pone.0270779.s009.m
PMC10810539	m	pone.0270779.s010.m
PMC10810539	m	pone.0270779.s011.m
PMC10810539	m	pone.0270779.s012.m
PMC3045289	pub	1472-6963-11-30-S2.PUB
PMC3045289	pub	1472-6963-11-30-S4.PUB
PMC3045587	ps	supp_gkq854_Fig_S1.ps
PMC3045587	ps	supp_gkq854_Fig_S2.ps
PMC3045587	ps	supp_gkq854_Fig_S3.ps
PMC3045608	ps	supp_gkq956_TSS_figuresV1_8_supplementary_figure1-4.ps
PMC3045608	ps	supp_gkq956_TSS_figuresV1_8_supplementary_figure5AB.ps
PMC3045608	ps	supp_gkq956_TSS_figuresV1_8_supplementary_figure5CD.ps
PMC3045608	ps	supp_gkq956_TSS_figuresV1_8_supplementary_figure5EF.ps
PMC3046841	ps	supp_db10-0566_DB100566SupplementaryData2.ps
PMC3046841	ps	supp_db10-0566_DB100566SupplementaryData3.ps
PMC3046841	ps	supp_db10-0566_DB100566SupplementaryData4.ps
PMC3046841	ps	supp_db10-0566_DB100566SupplementaryData5.ps
PMC3046841	ps	supp_db10-0566_DB100566SupplementaryData6.ps
PMC10829983	ipynb	pone.0296939.s002.ipynb
PMC3050908	ps	pntd.0000982.s001.ps
PMC3051331	ps	supp_btr030_boundaries-tss-tts-dpf2.ps
PMC3051331	ps	supp_btr030_boundaries-tss-tts.ps
PMC3051331	ps	supp_btr030_boundary-score.ps
PMC3051331	ps	supp_btr030_cd133-cd36-gene-cd34.ps
PMC3051331	ps	supp_btr030_cd133-cd36-gene-gata1.ps
PMC3051331	ps	supp_btr030_cd133-cd36-gene-gata3.ps
PMC3051331	ps	supp_btr030_cd133-cd36-gene-klf1.ps
PMC3051331	ps	supp_btr030_cd133-cd36-gene-pbx1.ps
PMC3051331	ps	supp_btr030_cd133-cd36-gene-prom1.ps
PMC3051331	ps	supp_btr030_compare-pois-nbd.ps
PMC3051331	ps	supp_btr030_dhmr-dpf2.ps
PMC3051331	ps	supp_btr030_dhmr-snx32-cfl1-mus81.ps
PMC3051331	ps	supp_btr030_domain-gene-relative-position.ps
PMC3051331	ps	supp_btr030_domains-overlapping-genes.ps
PMC3051331	ps	supp_btr030_model-read-counts.ps
PMC3051331	ps	supp_btr030_PR-curve-control.ps
PMC3051331	ps	supp_btr030_PR-curve.ps
PMC3051331	tex	supp_btr030_rseg-supp.tex
PMC10773611	py	peerj-cs-10-1754-s001.py
PMC3052369	ps	pone.0017679.s004.ps
PMC3052369	ps	pone.0017679.s005.ps
PMC3052369	ps	pone.0017679.s006.ps
PMC3053219	r	1472-6947-11-11-S2.R
PMC10783759	svg	pone.0291801.s001.svg
PMC10783759	svg	pone.0291801.s002.svg
PMC10783759	svg	pone.0291801.s003.svg
PMC10783759	svg	pone.0291801.s004.svg
PMC10783759	svg	pone.0291801.s005.svg
PMC10790971	tex	NA-006-D3NA00621B-s002.tex
PMC10803083	m	peerj-cs-10-1784-s001.m
PMC10803083	m	peerj-cs-10-1784-s002.m
PMC10803083	m	peerj-cs-10-1784-s003.m
PMC10803083	m	peerj-cs-10-1784-s004.m
PMC10807835	r	pone.0296420.s001.R
PMC10812577	m	peerj-12-16788-s002.m
PMC3060862	ps	1471-2229-11-42-S5.PS
PMC3060864	r	1752-0509-5-38-S5.R
PMC3060864	r	1752-0509-5-38-S6.R
PMC3063788	m	pone.0018204.s003.m
PMC3063788	m	pone.0018204.s004.m
PMC3063788	m	pone.0018204.s005.m
PMC3063788	m	pone.0018204.s006.m
PMC3064792	ps	supp_gkq1180_SFig_2.ps
PMC3064792	ps	supp_gkq1180_SF_1.ps
PMC3064792	ps	supp_gkq1180_SF_3.ps
PMC3065436	opa	1471-2164-12-150-S1.OPA
PMC10838067	r	peerj-12-16592-s002.r
PMC10847047	yml	41564_2023_1587_MOESM4_ESM.yml
PMC10847365	rmd	265_2024_3432_MOESM2_ESM.rmd
PMC10847365	rmd	265_2024_3432_MOESM3_ESM.rmd
PMC10847365	rmd	265_2024_3432_MOESM5_ESM.rmd
PMC10847365	rmd	265_2024_3432_MOESM6_ESM.rmd
PMC10847365	rmd	265_2024_3432_MOESM7_ESM.rmd
PMC10849959	m	41593_2023_1548_MOESM10_ESM.m
PMC10849959	m	41593_2023_1548_MOESM3_ESM.m
PMC10849959	m	41593_2023_1548_MOESM4_ESM.m
PMC10849959	m	41593_2023_1548_MOESM5_ESM.m
PMC10849959	m	41593_2023_1548_MOESM6_ESM.m
PMC10849959	m	41593_2023_1548_MOESM7_ESM.m
PMC10849959	m	41593_2023_1548_MOESM8_ESM.m
PMC10849959	m	41593_2023_1548_MOESM9_ESM.m
PMC10857925	r	ECE3-14-e10905-s001.R
PMC10859861	r	bdj-12-e109848-s011.r
PMC3076424	pl	pone.0018561.s011.pl
PMC3076424	pl	pone.0018561.s012.pl
PMC3076424	pl	pone.0018561.s013.pl
PMC3076424	pl	pone.0018561.s014.pl
PMC3077431	ps	supp_bhq184_cercor-2010-00080-File010.ps
PMC3077431	ps	supp_bhq184_cercor-2010-00080-File011.ps
PMC3080376	nb	pone.0018646.s004.nb
PMC3082249	cpp	1471-2164-12-181-S1.CPP
PMC3082916	ps	supp_gkq1114_nar-02413-a-2010-File011.ps
PMC3082916	ps	supp_gkq1114_nar-02413-a-2010-File012.ps
PMC3082916	ps	supp_gkq1114_nar-02413-a-2010-File013.ps
PMC3082916	ps	supp_gkq1114_nar-02413-a-2010-File014.ps
PMC3082916	ps	supp_gkq1114_nar-02413-a-2010-File015.ps
PMC3082916	ps	supp_gkq1114_nar-02413-a-2010-File016.ps
PMC3082916	ps	supp_gkq1114_nar-02413-a-2010-File017.ps
PMC3082916	ps	supp_gkq1114_nar-02413-a-2010-File018.ps
PMC3087348	r	1471-2105-10-428-S2.R
PMC7340631	r	bdj-08-e53720-s003.r
PMC7343145	kml	pone.0235226.s001.kml
PMC3091412	pl	Mel15.pl
PMC7591063	r	pone.0240401.s004.R
PMC7591063	do	pone.0240401.s007.do
PMC7591063	r	pone.0240401.s009.R
PMC7591063	r	pone.0240401.s010.R
PMC8042555	sps	sj-sps-2-apm-10.1177_0146621621990757.sps
PMC8042555	sps	sj-sps-5-apm-10.1177_0146621621990757.sps
PMC3094155	nb	pone.0018768.s004.nb
PMC8046211	r	pone.0249910.s002.R
PMC8046211	r	pone.0249910.s003.R
PMC8046242	r	pone.0249765.s006.R
PMC3095350	perl	1471-2229-10-76-S3.PERL
PMC3095355	pir	1471-2229-10-87-S10.PIR
PMC3095355	pir	1471-2229-10-87-S11.PIR
PMC3095355	pir	1471-2229-10-87-S12.PIR
PMC3095355	pir	1471-2229-10-87-S13.PIR
PMC3095355	pir	1471-2229-10-87-S14.PIR
PMC3095355	pir	1471-2229-10-87-S15.PIR
PMC3095355	pir	1471-2229-10-87-S16.PIR
PMC3095355	pir	1471-2229-10-87-S17.PIR
PMC3095355	pir	1471-2229-10-87-S18.PIR
PMC3095355	pir	1471-2229-10-87-S19.PIR
PMC3095355	pir	1471-2229-10-87-S20.PIR
PMC3095355	pir	1471-2229-10-87-S4.PIR
PMC3095355	pir	1471-2229-10-87-S5.PIR
PMC3095355	pir	1471-2229-10-87-S6.PIR
PMC3095355	pir	1471-2229-10-87-S7.PIR
PMC3095355	pir	1471-2229-10-87-S8.PIR
PMC3095355	pir	1471-2229-10-87-S9.PIR
PMC8103915	rmd	peerj-09-11378-s001.rmd
PMC3098055	r	1471-2105-11-176-S1.r
PMC3098055	r	1471-2105-11-176-S2.r
PMC3098065	tab	1471-2105-11-266-S5.TAB
PMC3098083	ps	1471-2105-11-500-S1.PS
PMC3098083	ps	1471-2105-11-500-S2.PS
PMC3098083	ps	1471-2105-11-500-S3.PS
PMC3098083	ps	1471-2105-11-500-S4.PS
PMC3098090	tab	1471-2105-11-538-S1.TAB
PMC3098099	r	1471-2105-11-556-S1.R
PMC3098099	r	1471-2105-11-556-S2.R
PMC3098099	r	1471-2105-11-556-S4.R
PMC3098101	ps	1471-2105-11-564-S1.PS
PMC3098101	ps	1471-2105-11-564-S3.PS
PMC3098102	pl	1471-2105-11-565-S1.PL
PMC8238718	r	114_2021_1734_MOESM6_ESM.r
PMC8292255	r	442_2021_4952_MOESM5_ESM.r
PMC8292255	r	442_2021_4952_MOESM6_ESM.r
PMC8293925	m	peerj-cs-07-630-s005.m
PMC8293925	m	peerj-cs-07-630-s006.m
PMC8293925	m	peerj-cs-07-630-s007.m
PMC3102686	ps	pone.0020220.s001.ps
PMC3102686	ps	pone.0020220.s004.ps
PMC3102686	ps	pone.0020220.s005.ps
PMC8519134	py	NPH-232-388-s003.py
PMC3103524	tex	pone.0019900.s001.tex
PMC3105079	nb	pone.0020522.s002.nb
PMC3105414	ps	supp_gkr025_SupplementalFigure1.ps
PMC3105494	owl	2041-1480-2-S1-S2-S1.owl
PMC3105494	owl	2041-1480-2-S1-S2-S2.owl
PMC3105494	owl	2041-1480-2-S1-S2-S3.owl
PMC3105498	js	2041-1480-2-S1-S6-S10.js
PMC3105498	pl	2041-1480-2-S1-S6-S11.pl
PMC3105498	rq	2041-1480-2-S1-S6-S2.rq
PMC3105498	rq	2041-1480-2-S1-S6-S3.rq
PMC3105498	js	2041-1480-2-S1-S6-S4.js
PMC3105498	js	2041-1480-2-S1-S6-S5.js
PMC3105498	js	2041-1480-2-S1-S6-S9.js
PMC3105943	c	1752-0509-5-54-S4.C
PMC8803777	r	15010_2021_1649_MOESM1_ESM.r
PMC8892756	r	40462_2022_308_MOESM12_ESM.r
PMC8892756	r	40462_2022_308_MOESM2_ESM.r
PMC8892756	r	40462_2022_308_MOESM3_ESM.r
PMC8892756	r	40462_2022_308_MOESM4_ESM.r
PMC8892756	r	40462_2022_308_MOESM5_ESM.r
PMC8892756	r	40462_2022_308_MOESM6_ESM.r
PMC8892756	r	40462_2022_308_MOESM7_ESM.r
PMC8892756	r	40462_2022_308_MOESM9_ESM.r
PMC3113716	sql	1751-0473-6-9-S3.SQL
PMC3116673	sas	OpenMed-04-e40-s001.sas
PMC3116836	tex	pone.0020747.s005.tex
PMC3117379	tex	supp_btr238_ODonnell_196_sup.tex
PMC3117734	py	1752-0509-5-86-S3.PY
PMC3117734	py	1752-0509-5-86-S4.PY
PMC3117734	dot	1752-0509-5-86-S7.DOT
PMC3117734	dot	1752-0509-5-86-S8.DOT
PMC9216604	r	pone.0269658.s002.R
PMC3121742	tex	pone.0021204.s005.tex
PMC3121967	ps	supp_mdq624_annonc-2010-1041-File006.ps
PMC3123203	pl	1752-0509-5-87-S2.PL
PMC9390115	r	10811_2022_2799_MOESM5_ESM.r
PMC3128035	r	1471-2105-12-227-S1.R
PMC3128035	r	1471-2105-12-227-S10.R
PMC3128035	r	1471-2105-12-227-S16.R
PMC3128035	r	1471-2105-12-227-S2.R
PMC3128035	r	1471-2105-12-227-S3.R
PMC3128035	r	1471-2105-12-227-S4.R
PMC3128035	r	1471-2105-12-227-S5.R
PMC3128035	r	1471-2105-12-227-S6.R
PMC3128035	r	1471-2105-12-227-S7.R
PMC3128035	r	1471-2105-12-227-S8.R
PMC3128037	py	1471-2105-12-243-S2.PY
PMC3129672	py	gb-2011-12-3-r22-S4.PY
PMC3130042	m	pone.0021854.s003.m
PMC3130042	mat	pone.0021854.s004.mat
PMC3130289	ps	supp_gkr214_Figure_S1.ps
PMC3130289	ps	supp_gkr214_Figure_S2.ps
PMC3137623	pas	pone.0022198.s007.pas
PMC3138754	cps	pone.0021925.s003.cps
PMC10108853	mat	peerj-11-15194-s001.mat
PMC3140998	dot	pone.0021988.s001.dot
PMC3141260	ps	supp_gkr151_Morbitzer_FigS1.ps
PMC3141260	ps	supp_gkr151_Morbitzer_FigS2.ps
PMC3141260	ps	supp_gkr151_Morbitzer_FigS3.ps
PMC3141260	ps	supp_gkr151_Morbitzer_FigS4.ps
PMC3141263	ps	supp_gkr155_FigureS1.ps
PMC3141263	ps	supp_gkr155_FigureS2.ps
PMC3141263	ps	supp_gkr155_FigureS3.ps
PMC3141263	ps	supp_gkr155_FigureS4.ps
PMC3141263	ps	supp_gkr155_FigureS5.ps
PMC3141263	ps	supp_gkr155_TableS1.ps
PMC3141660	py	1748-7188-6-15-S2.PY
PMC3141664	pl	1471-2164-12-293-S3.PL
PMC3141664	pl	1471-2164-12-293-S4.PL
PMC3141664	pl	1471-2164-12-293-S5.PL
PMC9660137	r	40258_2022_767_MOESM3_ESM.r
PMC9742635	bib	sj-bib-5-mdm-10.1177_0272989X221117162.bib
PMC10167223	r	41598_2023_34722_MOESM5_ESM.r
PMC3147017	m	1475-2859-10-47-S1.M
PMC3147017	m	1475-2859-10-47-S2.M
PMC3149582	owl	1471-2105-12-260-S2.OWL
PMC10355397	yaml	pgen.1010807.s020.yaml
PMC3152320	ps	supp_gkr028_p73isof_Supplemental_Fig1.ps
PMC3152320	ps	supp_gkr028_p73isof_Supplemental_Fig2.ps
PMC3152320	ps	supp_gkr028_p73isof_Supplemental_Fig3.ps
PMC3152320	ps	supp_gkr028_p73isof_Supplemental_Fig4.ps
PMC3152320	ps	supp_gkr028_p73isof_Supplemental_Fig5.ps
PMC3152320	ps	supp_gkr028_p73isof_Supplemental_Fig6.ps
PMC3152320	ps	supp_gkr028_p73isof_Supplemental_Fig7.ps
PMC3152333	ps	supp_gkr178_Supplementary_Figure_1.ps
PMC3152333	ps	supp_gkr178_Supplementary_Figure_2.ps
PMC3152333	ps	supp_gkr178_Supplementary_Figure_3.ps
PMC3152333	ps	supp_gkr178_Supplementary_Figure_4.ps
PMC3152346	ps	supp_gkr196_Figure_S1_NAR_R_02-22-11.ps
PMC3152346	ps	supp_gkr196_Figure_S2_NAR_R_02-22-11.ps
PMC3152346	ps	supp_gkr196_Figure_S3_NAR_R_02-22-11.ps
PMC3152551	m	pone.0023063.s004.m
PMC3152551	m	pone.0023063.s005.m
PMC3152551	m	pone.0023063.s006.m
PMC3152551	m	pone.0023063.s007.m
PMC3152551	mat	pone.0023063.s008.mat
PMC3152551	mat	pone.0023063.s009.mat
PMC3152790	pl	1471-2105-12-45-S1.PL
PMC3152790	py	1471-2105-12-45-S2.PY
PMC3152908	m	1471-2180-11-140-S1.M
PMC3152908	m	1471-2180-11-140-S2.M
PMC3154137	tab	pgen.1002254.s001.tab
PMC10432391	r	41598_2023_40451_MOESM1_ESM.r
PMC3155508	mat	1471-2105-12-285-S2.MAT
PMC3156713	gml	pone.0023176.s003.gml
PMC3156713	gml	pone.0023176.s004.gml
PMC3156919	ps	supp_jir423_supllfig.ps
PMC10466952	sps	sj-sps-2-hpq-10.1177_13591053231160922.sps
PMC10466952	sps	sj-sps-3-hpq-10.1177_13591053231160922.sps
PMC10466952	sps	sj-sps-4-hpq-10.1177_13591053231160922.sps
PMC10470937	m	pone.0290896.s003.m
PMC10470937	m	pone.0290896.s004.m
PMC3160372	owl	1752-0509-5-105-S2.OWL
PMC3161373	do	1756-0500-3-234-S10.DO
PMC3161373	do	1756-0500-3-234-S11.DO
PMC3161373	do	1756-0500-3-234-S12.DO
PMC3161373	raw	1756-0500-3-234-S2.RAW
PMC3161373	do	1756-0500-3-234-S4.DO
PMC3161373	do	1756-0500-3-234-S5.DO
PMC3161373	do	1756-0500-3-234-S6.DO
PMC3161373	do	1756-0500-3-234-S7.DO
PMC3161373	do	1756-0500-3-234-S8.DO
PMC3161373	do	1756-0500-3-234-S9.DO
PMC10495936	cpp	peerj-cs-09-1510-s002.cpp
PMC10495936	r	peerj-cs-09-1510-s004.r
PMC3162558	nb	pone.0023534.s001.nb
PMC10501905	py	41565_2023_1405_MOESM2_ESM.py
PMC10495998	ipynb	peerj-cs-09-1496-s001.ipynb
PMC10543869	r	12936_2023_4724_MOESM4_ESM.r
PMC10543869	r	12936_2023_4724_MOESM5_ESM.r
PMC10543869	r	12936_2023_4724_MOESM6_ESM.r
PMC10553793	r	NIHMS1931646-supplement-R_code.r
PMC3174153	r	pcbi.1002146.s006.r
PMC3174153	r	pcbi.1002146.s007.r
PMC10569180	rmd	peerj-11-16035-s002.rmd
PMC10571436	sps	sj-sps-2-hpq-10.1177_13591053231177254.sps
PMC3177202	ps	supp_gkr456_Figure_S1.ps
PMC3177202	ps	supp_gkr456_Table_S1.ps
PMC10580006	r	ECE3-13-e10623-s003.R
PMC10587091	rmd	41598_2023_45241_MOESM1_ESM.rmd
PMC10588704	c	peerj-cs-09-1582-s002.c
PMC3179659	tex	supp_btr458_supplementary.tex
PMC10619874	r	pone.0287937.s002.R
PMC10619874	r	pone.0287937.s003.R
PMC10619874	r	pone.0287937.s004.R
PMC10620119	r	MOL2-17-2356-s010.R
PMC10620119	sps	MOL2-17-2356-s015.sps
PMC3184154	py	pone.0025764.s001.py
PMC3185004	pl	pone.0025666.s002.pl
PMC10648331	ipynb	42523_2023_260_MOESM4_ESM.ipynb
PMC10648331	ipynb	42523_2023_260_MOESM5_ESM.ipynb
PMC10648331	ipynb	42523_2023_260_MOESM6_ESM.ipynb
PMC3189927	r	pone.0025609.s001.r
PMC3189936	tab	pone.0025773.s005.tab
PMC3189936	tab	pone.0025773.s006.tab
PMC3189936	tab	pone.0025773.s007.tab
PMC3194169	owl	2041-1480-2-S4-S2-S1.owl
PMC10602281	r	pone.0285518.s005.R
PMC3196504	kml	pone.0025628.s009.kml
PMC3196970	r	1471-2105-12-377-S1.R
PMC3196970	r	1471-2105-12-377-S2.R
PMC3199157	ps	supp_nor113_nor113supp_fig1.ps
PMC3199157	ps	supp_nor113_nor113supp_fig2.ps
PMC3199157	ps	supp_nor113_nor113supp_fig3.ps
PMC3199157	ps	supp_nor113_nor113supp_fig4.ps
PMC3199157	ps	supp_nor113_nor113supp_fig5.ps
PMC3199230	r	1755-8794-4-70-S6.R
PMC10659213	do	pone.0294741.s004.do
PMC3201031	c	1752-0509-5-131-S10.C
PMC3201031	m	1752-0509-5-131-S11.M
PMC3201031	m	1752-0509-5-131-S4.M
PMC3201031	m	1752-0509-5-131-S5.M
PMC3201031	m	1752-0509-5-131-S7.M
PMC3201031	m	1752-0509-5-131-S8.M
PMC3201031	m	1752-0509-5-131-S9.M
PMC3201953	r	pone.0025364.s012.r
PMC3202522	pl	pone.0025642.s008.pl
PMC3203885	tex	pone.0026709.s001.tex
PMC3203885	tex	pone.0026709.s002.tex
PMC3203885	tex	pone.0026709.s003.tex
PMC3203885	tex	pone.0026709.s004.tex
PMC10853659	sh	EVA-17-e13622-s010.sh
PMC3209854	ps	supp_bhr040_figs1.ps
PMC3209854	ps	supp_bhr040_figs2.ps
PMC3209854	ps	supp_bhr040_figs3.ps
PMC3209854	ps	supp_bhr040_figs4.ps
PMC3209854	ps	supp_bhr040_figs5.ps
PMC3209854	ps	supp_bhr040_figs6.ps
PMC3213064	ps	1471-2164-12-484-S5.PS
PMC3213064	ps	1471-2164-12-484-S6.PS
PMC3213064	ps	1471-2164-12-484-S8.PS
PMC3213087	r	pone.0025677.s003.R
PMC3216092	m	1752-0509-5-160-S5.M
PMC10903963	nb	pgen.1010660.s001.nb
PMC3216957	tex	pone.0027431.s001.tex
PMC3216957	m	pone.0027431.s002.m
PMC10909213	py	peerj-cs-10-1899-s003.py
PMC10909213	py	peerj-cs-10-1899-s004.py
PMC10909213	py	peerj-cs-10-1899-s005.py
PMC10909221	ipynb	peerj-cs-10-1875-s001.ipynb
PMC3217930	mat	pone.0026797.s016.mat
PMC3218058	m	pone.0027882.s010.m
PMC3218847	py	gb-2011-12-6-r59-S3.PY
PMC3221690	sas	1471-2105-12-427-S1.SAS
PMC3221690	sas	1471-2105-12-427-S2.SAS
PMC3224106	r	1471-2105-12-228-S2.R
PMC3224482	owl	1752-0509-5-168-S12.OWL
PMC10948842	bib	41598_2024_56479_MOESM1_ESM.bib
PMC3225834	ps	1752-0509-4-148-S7.PS
PMC10951430	bb	41598_2024_56705_MOESM5_ESM.bb
PMC10961059	r	peerj-12-17121-s005.r
PMC10964683	svg	12872_2024_3778_MOESM1_ESM.svg
PMC10965223	tex	elife-90156-supp1.tex
PMC3230619	r	pone.0028028.s003.r
PMC10971542	r	pone.0299358.s002.R
PMC10982100	py	10928_2023_9886_MOESM1_ESM.py
PMC3233608	ps	1471-2458-11-841-S1.PS
PMC10909165	py	peerj-cs-10-1885-s003.py
PMC10909165	py	peerj-cs-10-1885-s004.py
PMC10909165	py	peerj-cs-10-1885-s005.py
PMC10909191	py	peerj-cs-10-1829-s001.py
PMC10909191	py	peerj-cs-10-1829-s002.py
PMC3236249	tex	pone.0027594.s001.tex
PMC3236852	tex	1471-2105-12-S10-S9-S1.tex
PMC3237328	ps	pone.0028265.s002.ps
PMC7588116	r	pone.0241128.s012.R
PMC7590735	sh	12916_2020_1760_MOESM2_ESM.sh
PMC3245232	nb	pone.0028072.s002.nb
